gender,age,number_of_dependents,number_of_referrals,tenure_in_months,offer,internet_service,internet_type,avg_monthly_gb_download,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_value,avg_monthly_spending,revenue_minus_refunds,contract_length_months,has_streaming,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection_plan,has_premium_tech_support,has_streaming_tv,has_streaming_movies,has_streaming_music,has_unlimited_data,has_paperless_billing,num_services
Male,57,0,0,1,,Yes,Fiber Optic,26,Bank Withdrawal,69.35,69.35,0.0,0,22.03,91.38,1,69.35,91.38,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Male,34,0,0,1,,Yes,Fiber Optic,15,Bank Withdrawal,80.8,80.8,0.0,0,41.77,122.57,1,80.8,122.57,1,True,1,0,0,0,0,0,0,1,1,1,1,4
Female,72,0,0,5,Offer E,Yes,Fiber Optic,17,Bank Withdrawal,80.7,374.8,0.0,0,181.35000000000002,556.1500000000001,0,74.96000000000001,556.1500000000001,1,False,1,0,1,1,0,0,0,0,0,1,0,4
Female,20,0,5,35,,Yes,Cable,59,Bank Withdrawal,54.95,1916.0,0.0,0,1476.3,3392.3,0,54.74285714285714,3392.3,12,False,1,0,1,0,0,1,0,0,0,1,1,4
Female,46,0,7,71,,Yes,DSL,30,Bank Withdrawal,87.95,6365.35,0.0,0,643.26,7008.610000000001,0,89.65281690140846,7008.610000000001,24,True,1,1,1,1,1,1,1,1,1,1,0,9
Female,61,2,5,71,Offer A,Yes,Fiber Optic,19,Bank Withdrawal,100.5,7030.65,0.0,0,2591.5,9622.15,0,99.02323943661972,9622.15,24,True,1,1,1,1,1,0,1,0,0,1,0,6
Female,67,0,0,57,Offer B,Yes,DSL,30,Bank Withdrawal,69.85,4003.0,0.0,0,640.11,4643.11,0,70.2280701754386,4643.11,24,True,1,0,1,0,1,1,1,0,0,1,0,6
Male,55,0,0,8,,Yes,Cable,16,Credit Card,25.25,186.3,0.0,0,0.0,186.3,0,23.2875,186.3,1,False,0,0,0,0,0,0,0,0,0,1,1,1
Female,19,2,0,67,Offer A,Yes,Fiber Optic,59,Bank Withdrawal,106.6,7244.7,0.0,0,1255.58,8500.279999999999,0,108.12985074626866,8500.279999999999,12,True,1,1,0,1,0,1,1,1,1,1,1,7
Male,61,1,1,47,,Yes,Fiber Optic,16,Bank Withdrawal,99.35,4749.15,0.0,0,1473.45,6222.599999999999,1,101.04574468085106,6222.599999999999,1,True,1,1,0,1,0,0,1,1,1,1,1,6
Male,32,0,8,1,,No,,0,Bank Withdrawal,20.2,20.2,0.0,0,44.69,64.89,0,20.2,64.89,12,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,35,0,5,4,,No,,0,Bank Withdrawal,20.15,91.4,0.0,0,183.36,274.76,0,22.85,274.76,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,22,2,5,16,Offer D,Yes,DSL,59,Bank Withdrawal,84.9,1398.25,0.0,0,146.56,1544.81,0,87.390625,1544.81,1,True,1,1,1,1,0,1,1,1,1,1,0,8
Male,61,0,0,2,Offer E,Yes,Fiber Optic,30,Bank Withdrawal,86.0,165.45,0.0,0,86.94,252.39,1,82.725,252.39,1,True,1,1,0,0,0,0,0,1,1,1,1,4
Female,47,0,6,23,Offer D,Yes,Cable,4,Bank Withdrawal,54.25,1221.55,0.0,0,895.39,2116.94,0,53.11086956521739,2116.94,1,False,1,0,0,0,1,1,0,0,0,1,0,4
Male,57,1,6,12,,No,,0,Credit Card,20.5,255.5,0.0,0,552.72,808.22,0,21.291666666666668,808.22,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,63,1,5,15,,Yes,DSL,18,Bank Withdrawal,76.5,1155.6,0.0,0,596.5500000000001,1752.15,0,77.03999999999999,1752.15,1,True,1,0,0,1,1,1,1,1,1,1,0,8
Male,47,0,7,32,,Yes,DSL,6,Credit Card,70.5,2201.75,0.0,0,1422.4,3624.15,0,68.8046875,3624.15,12,True,1,0,1,1,0,1,0,1,1,1,0,7
Male,41,0,0,25,Offer C,No,,0,Credit Card,19.9,510.8,0.0,0,179.25,690.05,0,20.432000000000002,690.05,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,26,2,2,36,,No,,0,Credit Card,19.45,754.5,0.0,0,1162.8,1917.3,0,20.958333333333332,1917.3,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,46,1,0,72,,Yes,Cable,21,Bank Withdrawal,85.3,6129.2,0.0,0,2601.36,8730.56,0,85.12777777777778,8730.56,24,True,1,0,1,1,1,1,1,1,1,1,0,9
Male,57,0,0,45,,Yes,Fiber Optic,3,Credit Card,112.2,5031.85,0.0,0,1292.3999999999999,6324.25,0,111.81888888888889,6324.25,12,True,1,0,1,1,1,1,1,1,1,1,0,9
Female,33,0,0,29,,Yes,Fiber Optic,12,Bank Withdrawal,100.55,2878.75,0.0,0,309.43,3188.18,0,99.26724137931035,3188.18,1,True,1,1,0,0,1,0,1,1,1,1,0,6
Male,61,1,1,56,,Yes,DSL,28,Credit Card,36.1,1971.5,0.0,60,0.0,2031.5,0,35.205357142857146,2031.5,12,False,0,0,0,1,1,0,0,0,0,0,1,3
Male,31,0,1,67,Offer A,Yes,Fiber Optic,5,Credit Card,90.6,6056.15,0.0,0,2060.25,8116.4,1,90.39029850746267,8116.4,12,True,1,0,1,1,0,0,0,1,1,1,1,6
Male,47,1,7,8,,Yes,DSL,20,Credit Card,51.3,411.6,15.02,0,82.88,479.46000000000004,0,51.45,464.44000000000005,1,False,1,0,1,0,0,0,0,0,0,1,1,3
Male,20,0,0,68,,No,,0,Credit Card,24.55,1657.4,0.0,0,397.12,2054.52,0,24.373529411764707,2054.52,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,51,3,0,62,Offer B,No,,0,Bank Withdrawal,26.0,1638.7,0.0,0,175.46,1814.16,0,26.43064516129032,1814.16,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,67,0,1,31,,Yes,Fiber Optic,22,Bank Withdrawal,90.7,2835.5,0.0,0,1372.06,4207.5599999999995,0,91.46774193548387,4207.5599999999995,12,True,1,1,0,0,1,0,1,0,0,1,1,4
Male,33,0,0,6,Offer E,No,,0,Credit Card,20.65,109.3,0.0,0,194.04000000000002,303.34000000000003,0,18.216666666666665,303.34000000000003,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,24,0,0,8,,Yes,Fiber Optic,73,Bank Withdrawal,80.0,624.6,0.0,0,319.36,943.96,0,78.075,943.96,1,True,1,0,0,0,0,0,1,0,0,1,1,3
Male,68,0,0,3,Offer E,Yes,Fiber Optic,18,Bank Withdrawal,105.0,294.45,0.0,0,106.28999999999999,400.74,1,98.14999999999999,400.74,1,True,1,1,0,1,1,0,1,1,0,1,1,6
Female,20,2,1,7,,Yes,DSL,71,Credit Card,50.7,350.35,0.0,0,179.48000000000002,529.83,0,50.050000000000004,529.83,1,False,1,0,1,0,0,0,0,0,0,1,0,3
Male,56,0,0,68,,Yes,Fiber Optic,7,Bank Withdrawal,101.35,7110.75,0.0,0,762.96,7873.71,0,104.56985294117646,7873.71,12,True,1,1,1,1,1,0,1,0,0,1,0,6
Male,78,0,0,7,,Yes,Fiber Optic,17,Credit Card,94.7,673.1,0.0,0,67.89999999999999,741.0,1,96.15714285714286,741.0,1,True,1,1,1,1,0,0,0,1,1,1,1,6
Female,29,2,4,14,Offer D,Yes,DSL,69,Bank Withdrawal,59.45,780.85,0.0,0,596.96,1377.81,0,55.775,1377.81,1,False,1,0,1,1,0,1,0,0,0,1,0,5
Male,27,0,0,1,,Yes,Fiber Optic,58,Bank Withdrawal,69.6,69.6,0.0,0,46.21,115.81,1,69.6,115.81,1,True,1,0,0,0,0,0,0,0,1,1,1,3
Male,38,0,9,55,Offer B,Yes,DSL,23,Bank Withdrawal,58.6,3068.6,0.0,0,364.65,3433.25,0,55.79272727272727,3433.25,24,False,1,0,1,1,1,0,0,0,0,1,0,5
Female,21,0,0,6,,Yes,Cable,52,Mailed Check,63.4,348.8,0.0,10,0.0,358.8,0,58.13333333333333,358.8,24,True,0,0,1,1,1,1,1,1,1,0,1,8
Female,27,3,9,28,,No,,0,Bank Withdrawal,19.55,543.8,0.0,0,443.8,987.5999999999999,0,19.42142857142857,987.5999999999999,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Male,50,1,0,13,Offer D,Yes,DSL,17,Credit Card,66.4,831.75,0.0,0,392.47,1224.22,0,63.98076923076923,1224.22,1,True,1,0,0,0,0,0,1,1,1,1,0,5
Male,76,0,6,23,,Yes,Fiber Optic,11,Bank Withdrawal,90.45,2117.25,0.0,30,1076.86,3224.1099999999997,0,92.05434782608695,3224.1099999999997,12,True,1,0,0,0,0,0,1,1,0,0,1,4
Male,36,0,5,15,,No,,0,Credit Card,18.8,294.95,0.0,0,214.04999999999998,509.0,0,19.663333333333334,509.0,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,42,2,1,37,,No,,0,Credit Card,26.45,911.6,0.0,0,1177.71,2089.31,0,24.63783783783784,2089.31,1,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,21,0,0,23,,No,,0,Credit Card,24.8,615.35,0.0,0,1006.71,1622.06,0,26.754347826086956,1622.06,12,False,1,1,0,0,0,0,0,0,0,0,0,1
Male,75,0,0,1,,Yes,Fiber Optic,6,Bank Withdrawal,73.55,73.55,0.0,0,36.92,110.47,1,73.55,110.47,1,False,1,1,0,0,0,0,0,0,0,1,1,2
Male,28,0,1,38,,Yes,Cable,73,Credit Card,81.0,3084.9,0.0,0,837.9,3922.8,0,81.18157894736842,3922.8,24,True,1,0,1,0,1,1,1,1,1,1,0,8
Male,61,0,0,22,Offer D,No,,0,Credit Card,25.25,566.5,0.0,0,105.38,671.88,0,25.75,671.88,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,60,0,1,38,,Yes,Fiber Optic,4,Bank Withdrawal,105.0,4026.4,0.0,0,725.04,4751.4400000000005,1,105.9578947368421,4751.4400000000005,1,True,1,1,0,0,1,1,1,1,1,1,1,7
Male,38,3,8,53,,No,,0,Credit Card,19.4,1110.35,0.0,0,1341.96,2452.31,0,20.95,2452.31,24,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,31,0,0,2,,Yes,Cable,13,Bank Withdrawal,45.4,80.95,0.0,0,21.62,102.57000000000001,0,40.475,102.57000000000001,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Female,51,2,1,72,,Yes,Fiber Optic,25,Bank Withdrawal,108.3,7679.65,36.13,50,2991.6,10685.119999999999,0,106.66180555555555,10648.99,24,True,1,0,1,1,1,1,1,1,1,0,1,9
Male,59,0,0,1,Offer E,Yes,Fiber Optic,30,Bank Withdrawal,93.3,93.3,0.0,0,7.99,101.28999999999999,1,93.3,101.28999999999999,1,True,1,1,0,0,0,0,1,1,1,1,1,5
Female,60,3,4,69,Offer A,Yes,Cable,56,Credit Card,54.95,3772.5,0.0,0,0.0,3772.5,0,54.67391304347826,3772.5,24,True,0,0,0,1,1,0,1,1,1,1,1,6
Male,68,0,3,35,Offer C,Yes,Fiber Optic,18,Bank Withdrawal,94.55,3365.4,0.0,0,715.4000000000001,4080.8,0,96.15428571428572,4080.8,12,True,1,1,1,1,0,0,0,1,0,1,1,5
Male,19,2,6,24,Offer C,No,,0,Credit Card,20.8,469.65,0.0,0,620.16,1089.81,0,19.568749999999998,1089.81,12,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,25,0,1,53,Offer B,No,,0,Bank Withdrawal,20.8,1021.8,0.0,0,2006.0500000000002,3027.8500000000004,1,19.279245283018867,3027.8500000000004,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,52,0,0,15,Offer D,Yes,DSL,14,Bank Withdrawal,50.75,688.2,32.55,0,0.0,655.6500000000001,0,45.88,623.1000000000001,12,True,0,0,0,0,1,0,1,1,1,1,0,5
Female,34,0,0,16,,Yes,DSL,30,Bank Withdrawal,38.9,664.4,0.0,0,0.0,664.4,0,41.525,664.4,1,True,0,0,1,0,0,0,1,0,0,1,1,3
Male,59,0,0,33,Offer C,Yes,Fiber Optic,19,Credit Card,79.0,2576.8,0.0,0,581.79,3158.59,0,78.0848484848485,3158.59,1,False,1,0,0,1,1,0,0,0,0,1,1,4
Male,46,0,1,3,Offer E,Yes,DSL,12,Credit Card,25.0,78.25,0.0,0,0.0,78.25,0,26.083333333333332,78.25,1,False,0,0,0,0,0,0,0,0,0,1,0,1
Male,32,0,1,9,Offer E,Yes,DSL,9,Bank Withdrawal,29.95,248.95,0.0,10,0.0,258.95,1,27.66111111111111,258.95,1,False,0,0,0,1,0,0,0,0,0,0,1,2
Female,30,0,5,23,Offer D,Yes,DSL,41,Credit Card,57.75,1282.85,0.0,0,296.24,1579.09,0,55.77608695652174,1579.09,12,False,1,0,1,1,0,1,0,0,0,1,1,5
Female,73,0,0,30,,Yes,Fiber Optic,8,Bank Withdrawal,99.7,2967.35,0.0,80,1308.3,4355.65,1,98.91166666666666,4355.65,1,True,1,1,0,1,0,0,1,1,0,0,1,5
Male,40,3,1,51,,No,,0,Credit Card,23.95,1216.35,0.0,0,2170.0499999999997,3386.3999999999996,0,23.849999999999998,3386.3999999999996,12,False,1,1,0,0,0,0,0,0,0,0,1,1
Female,19,0,5,60,,Yes,DSL,69,Credit Card,60.8,3603.45,0.0,0,0.0,3603.45,0,60.0575,3603.45,24,True,0,0,0,1,1,1,1,1,1,1,0,7
Female,59,0,0,13,,Yes,Cable,7,Bank Withdrawal,30.85,394.1,0.0,0,0.0,394.1,0,30.315384615384616,394.1,1,False,0,0,1,0,0,0,0,0,0,1,1,2
Male,70,0,1,9,,No,,0,Credit Card,21.25,204.55,0.0,0,14.94,219.49,0,22.727777777777778,219.49,12,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,33,1,7,14,,Yes,Fiber Optic,19,Bank Withdrawal,80.9,1152.8,0.0,0,563.0799999999999,1715.8799999999999,0,82.34285714285714,1715.8799999999999,1,True,1,0,0,0,0,0,0,1,1,1,1,4
Male,44,0,6,34,Offer C,No,,0,Credit Card,20.05,679.0,0.0,0,150.28,829.28,0,19.970588235294116,829.28,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,73,0,0,33,Offer C,No,,0,Bank Withdrawal,24.9,847.8,0.0,0,103.95,951.75,0,25.690909090909088,951.75,12,False,1,1,0,0,0,0,0,0,0,0,1,1
Female,38,1,6,71,,Yes,Fiber Optic,10,Bank Withdrawal,76.05,5436.45,0.0,0,667.4,6103.849999999999,0,76.56971830985916,6103.849999999999,24,False,1,0,0,0,1,0,0,0,0,1,0,3
Male,66,0,0,16,Offer D,Yes,Fiber Optic,24,Bank Withdrawal,69.65,1043.3,0.0,0,366.4,1409.6999999999998,0,65.20625,1409.6999999999998,24,False,1,0,0,0,0,0,0,0,0,1,0,2
Male,44,0,1,71,,Yes,Cable,25,Bank Withdrawal,49.35,3515.25,0.0,100,0.0,3615.25,1,49.51056338028169,3615.25,24,True,0,0,0,1,0,0,1,1,1,0,0,5
Male,26,0,0,26,,Yes,Fiber Optic,76,Bank Withdrawal,98.65,2537.0,0.0,0,962.0,3499.0,0,97.57692307692308,3499.0,1,True,1,0,0,0,1,1,1,1,1,1,1,7
Male,61,1,7,49,Offer B,Yes,Fiber Optic,18,Bank Withdrawal,97.95,4917.9,0.0,0,784.98,5702.879999999999,0,100.36530612244897,5702.879999999999,12,True,1,1,0,0,0,1,1,1,1,1,1,6
Female,80,0,0,45,,Yes,Fiber Optic,20,Bank Withdrawal,85.7,3778.1,0.0,50,186.29999999999998,4014.4,0,83.95777777777778,4014.4,1,False,1,0,1,1,0,1,0,0,0,0,1,5
Male,63,0,2,33,,No,,0,Credit Card,20.6,690.25,0.0,0,1129.26,1819.51,0,20.916666666666668,1819.51,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,69,0,0,1,,Yes,Fiber Optic,24,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,1,79.2,99.26,1,True,1,0,0,0,0,0,1,0,0,1,1,3
Female,51,0,3,45,,Yes,Fiber Optic,18,Credit Card,95.2,4285.8,43.95,50,2160.9,6452.75,0,95.24000000000001,6408.8,24,True,1,0,0,0,0,1,1,1,1,0,1,6
Female,28,0,0,1,,No,,0,Mailed Check,19.1,19.1,0.0,0,5.02,24.12,0,19.1,24.12,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,19,0,0,46,Offer B,Yes,Fiber Optic,69,Credit Card,74.8,3548.3,0.0,0,1952.2399999999998,5500.54,0,77.13695652173914,5500.54,1,False,1,0,0,0,1,0,0,0,0,1,1,3
Female,47,2,2,33,,Yes,Cable,18,Bank Withdrawal,79.15,2531.4,0.0,20,1042.47,3593.87,0,76.70909090909092,3593.87,12,True,1,1,0,0,1,1,1,1,1,0,1,7
Female,65,0,9,25,,Yes,DSL,2,Credit Card,69.5,1752.65,0.0,0,765.0,2517.65,0,70.10600000000001,2517.65,12,True,1,1,1,0,0,1,1,0,0,1,1,5
Male,29,0,5,17,Offer D,Yes,DSL,27,Bank Withdrawal,54.6,934.8,47.73,0,0.0,887.0699999999999,0,54.98823529411764,839.3399999999999,12,True,0,0,0,0,1,1,1,1,1,1,0,6
Male,22,0,0,32,,Yes,Fiber Optic,85,Credit Card,93.4,2979.3,0.0,0,1482.56,4461.860000000001,0,93.103125,4461.860000000001,1,True,1,0,1,1,1,0,0,1,1,1,1,7
Male,31,0,0,1,,No,,0,Mailed Check,20.4,20.4,0.0,0,17.81,38.209999999999994,0,20.4,38.209999999999994,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,36,0,1,16,Offer D,Yes,DSL,29,Bank Withdrawal,49.95,810.2,0.0,0,0.0,810.2,1,50.6375,810.2,1,True,0,0,0,0,0,1,1,1,1,1,1,5
Female,25,0,0,1,,Yes,Cable,41,Credit Card,45.3,45.3,0.0,0,47.36,92.66,0,45.3,92.66,1,False,1,0,0,0,0,0,0,0,0,1,0,2
Male,40,1,1,51,Offer B,No,,0,Credit Card,19.55,1086.75,0.0,0,1476.96,2563.71,0,21.308823529411764,2563.71,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,66,0,5,15,Offer D,Yes,Fiber Optic,19,Bank Withdrawal,94.65,1285.05,0.0,0,567.6,1852.65,0,85.67,1852.65,24,True,1,0,0,1,0,0,1,1,1,1,1,6
Female,79,0,1,50,Offer B,Yes,Fiber Optic,4,Bank Withdrawal,88.05,4367.35,0.0,100,1855.9999999999998,6323.35,1,87.34700000000001,6323.35,1,True,1,1,0,1,0,0,1,0,0,0,1,4
Male,59,0,0,48,,Yes,Fiber Optic,4,Bank Withdrawal,108.1,5067.45,0.0,0,475.68,5543.13,0,105.57187499999999,5543.13,24,True,1,1,0,1,1,0,1,1,1,1,1,7
Male,19,2,0,27,Offer C,Yes,DSL,59,Credit Card,56.2,1567.55,0.0,30,71.00999999999999,1668.56,0,58.0574074074074,1668.56,12,False,1,0,1,1,0,0,0,0,0,0,0,4
Male,24,1,1,72,,No,,0,Bank Withdrawal,20.35,1354.4,0.0,0,1640.16,2994.5600000000004,0,18.811111111111114,2994.5600000000004,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,46,0,1,70,Offer A,Yes,DSL,18,Credit Card,76.95,5289.8,0.0,0,1278.2,6568.0,0,75.56857142857143,6568.0,24,True,1,1,1,0,0,1,1,1,1,1,1,7
Male,62,2,0,15,Offer D,Yes,DSL,11,Credit Card,55.2,864.55,0.0,80,24.45,969.0,0,57.63666666666666,969.0,12,False,1,0,0,0,1,1,0,0,0,0,0,4
Male,29,0,0,17,,Yes,Fiber Optic,59,Bank Withdrawal,106.65,1672.1,0.0,0,659.26,2331.3599999999997,0,98.35882352941177,2331.3599999999997,1,True,1,1,1,1,1,1,1,0,0,1,1,7
Female,63,0,0,1,Offer E,Yes,Cable,22,Mailed Check,44.45,44.45,0.0,0,48.31,92.76,1,44.45,92.76,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Male,71,0,0,25,Offer C,Yes,Fiber Optic,23,Bank Withdrawal,88.95,2291.2,0.0,0,1191.5,3482.7,1,91.648,3482.7,1,True,1,1,0,1,0,0,1,0,0,1,1,4
Male,40,3,0,50,Offer B,Yes,DSL,76,Bank Withdrawal,43.05,2208.05,0.0,0,0.0,2208.05,0,44.161,2208.05,12,True,0,0,1,1,0,0,1,0,0,1,1,4
Male,56,0,0,2,,No,,0,Credit Card,19.3,28.3,0.0,0,31.58,59.879999999999995,1,14.15,59.879999999999995,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,63,0,0,34,Offer C,Yes,Fiber Optic,14,Credit Card,73.95,2524.45,0.0,0,52.7,2577.1499999999996,1,74.24852941176471,2577.1499999999996,1,False,1,0,0,1,0,0,0,0,0,1,1,3
Female,39,0,0,13,,Yes,Fiber Optic,15,Credit Card,74.65,966.25,0.0,0,554.06,1520.31,0,74.32692307692308,1520.31,12,False,1,0,0,1,0,0,0,0,0,1,1,3
Male,54,0,1,47,Offer B,Yes,Fiber Optic,20,Bank Withdrawal,109.55,5124.55,0.0,0,358.14,5482.6900000000005,1,109.03297872340426,5482.6900000000005,1,True,1,1,0,1,1,1,1,1,1,0,1,8
Female,27,0,0,6,,Yes,Cable,58,Bank Withdrawal,55.0,340.4,0.0,0,225.42000000000002,565.8199999999999,0,56.73333333333333,565.8199999999999,1,True,1,0,0,0,0,0,0,1,1,1,1,4
Female,20,0,0,46,Offer B,Yes,Fiber Optic,82,Bank Withdrawal,104.4,4904.2,0.0,0,269.56,5173.76,0,106.61304347826086,5173.76,24,True,1,0,0,1,1,1,1,1,1,1,1,8
Male,19,0,3,33,Offer C,Yes,DSL,52,Credit Card,61.05,2018.4,0.0,0,524.37,2542.77,0,61.163636363636364,2542.77,24,False,1,0,1,1,0,1,0,0,0,1,1,5
Male,35,0,0,1,,Yes,DSL,28,Bank Withdrawal,50.5,50.5,0.0,0,39.58,90.08,1,50.5,90.08,1,False,1,0,0,0,1,0,0,0,0,1,1,3
Female,39,2,6,30,Offer C,No,,0,Credit Card,25.1,789.55,15.41,0,1416.3,2190.44,0,26.31833333333333,2175.03,24,False,1,1,0,0,0,0,0,0,0,0,1,1
Male,49,0,0,72,,Yes,Fiber Optic,22,Bank Withdrawal,109.2,7878.3,0.0,0,2527.92,10406.220000000001,0,109.42083333333333,10406.220000000001,24,True,1,1,0,1,1,1,1,1,1,1,0,8
Female,23,0,8,24,Offer C,Yes,DSL,59,Bank Withdrawal,69.45,1614.05,0.0,0,1057.44,2671.49,0,67.25208333333333,2671.49,1,True,1,0,0,1,0,0,1,1,1,1,1,6
Female,31,0,3,71,Offer A,Yes,Cable,8,Credit Card,58.65,4145.25,0.0,0,0.0,4145.25,0,58.38380281690141,4145.25,24,True,0,0,1,1,0,1,1,1,1,1,0,7
Male,68,0,5,61,,No,,0,Bank Withdrawal,25.0,1501.75,0.0,0,1167.54,2669.29,0,24.618852459016395,2669.29,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Male,56,0,0,14,,Yes,Fiber Optic,27,Bank Withdrawal,100.55,1415.55,0.0,0,517.5799999999999,1933.1299999999999,1,101.11071428571428,1933.1299999999999,1,True,1,1,0,1,0,0,1,1,1,1,1,6
Male,42,0,0,1,,No,,0,Mailed Check,19.7,19.7,0.0,0,1.91,21.61,1,19.7,21.61,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,23,1,5,65,,Yes,Fiber Optic,59,Credit Card,104.3,6725.3,0.0,70,856.05,7651.35,0,103.46615384615384,7651.35,24,True,1,1,1,0,1,0,1,1,1,0,1,7
Female,51,3,3,23,Offer D,Yes,Fiber Optic,30,Credit Card,81.85,1810.85,0.0,0,131.1,1941.9499999999998,0,78.73260869565217,1941.9499999999998,12,False,1,1,1,0,0,0,0,0,0,1,0,3
Female,56,0,0,1,Offer E,Yes,Fiber Optic,10,Credit Card,79.55,79.55,0.0,0,5.1,84.64999999999999,1,79.55,84.64999999999999,1,False,1,1,0,0,1,0,0,0,0,1,1,3
Female,24,1,2,45,Offer B,No,,0,Mailed Check,20.85,892.15,0.0,0,1808.55,2700.7,0,19.825555555555557,2700.7,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,50,0,0,24,Offer C,Yes,DSL,4,Bank Withdrawal,60.45,1440.75,0.0,0,569.04,2009.79,0,60.03125,2009.79,1,False,1,0,1,1,0,1,0,0,0,1,0,5
Female,64,0,0,18,Offer D,Yes,DSL,9,Credit Card,60.6,1156.35,0.0,0,197.46,1353.81,0,64.24166666666666,1353.81,1,False,1,1,1,0,1,0,0,0,0,1,1,4
Female,40,2,7,63,Offer B,No,,0,Credit Card,20.0,1209.25,0.0,0,2954.7,4163.95,0,19.194444444444443,4163.95,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,46,0,0,5,,No,,0,Credit Card,20.35,92.75,0.0,0,158.9,251.65,0,18.55,251.65,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,22,0,0,6,Offer E,Yes,Cable,52,Bank Withdrawal,29.45,161.45,0.0,0,0.0,161.45,0,26.90833333333333,161.45,1,False,0,0,1,0,0,0,0,0,0,1,0,2
Male,31,0,9,58,,No,,0,Credit Card,20.75,1185.95,0.0,0,1083.44,2269.3900000000003,0,20.44741379310345,2269.3900000000003,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,29,0,0,67,Offer A,Yes,Cable,41,Bank Withdrawal,65.55,4361.55,0.0,40,3332.58,7734.13,0,65.09776119402986,7734.13,24,True,1,0,1,0,1,0,0,1,1,0,0,6
Female,26,0,1,12,Offer D,Yes,Cable,73,Bank Withdrawal,51.25,612.1,0.0,0,562.5600000000001,1174.66,0,51.00833333333333,1174.66,1,False,1,0,0,1,0,0,0,0,0,1,1,3
Female,54,0,0,59,Offer B,Yes,Fiber Optic,12,Bank Withdrawal,99.45,5623.7,0.0,30,2325.78,7979.48,0,95.31694915254236,7979.48,1,True,1,1,1,1,1,0,0,1,1,0,1,7
Male,62,0,0,1,,Yes,Cable,22,Credit Card,55.7,55.7,0.0,0,48.22,103.92,1,55.7,103.92,1,True,1,0,0,0,0,0,0,1,1,1,1,4
Female,42,0,0,2,Offer E,Yes,DSL,24,Credit Card,50.95,123.05,0.0,0,73.92,196.97,0,61.525,196.97,1,False,1,0,1,0,0,0,0,0,0,1,0,3
Female,73,0,10,4,,Yes,Fiber Optic,14,Bank Withdrawal,83.25,308.05,39.93,0,57.36,325.48,0,77.0125,285.55,12,True,1,1,0,0,0,0,1,0,0,1,1,3
Male,39,0,10,72,,Yes,Cable,16,Credit Card,85.45,6227.5,0.0,0,2242.7999999999997,8470.3,0,86.49305555555556,8470.3,24,True,1,1,0,1,1,1,1,1,1,1,1,8
Male,47,0,0,5,Offer E,Yes,DSL,18,Bank Withdrawal,49.2,216.9,0.0,0,36.55,253.45,1,43.38,253.45,1,False,1,0,0,0,0,1,0,0,0,1,1,3
Female,23,0,0,23,,Yes,Fiber Optic,76,Bank Withdrawal,83.2,2032.3,23.79,0,459.08000000000004,2467.59,0,88.36086956521739,2443.8,1,False,1,0,0,1,1,1,0,0,0,1,0,5
Male,25,0,10,28,,Yes,Fiber Optic,52,Credit Card,96.6,2684.35,0.0,0,939.96,3624.31,0,95.86964285714285,3624.31,1,True,1,1,0,1,1,0,1,0,0,1,0,5
Female,59,0,0,30,,Yes,Cable,4,Bank Withdrawal,85.35,2530.4,0.0,20,1290.3,3840.7,1,84.34666666666666,3840.7,12,True,1,0,1,1,1,1,1,1,1,0,0,9
Female,22,1,1,5,,Yes,DSL,59,Bank Withdrawal,30.5,167.2,0.0,0,0.0,167.2,0,33.44,167.2,1,False,0,0,0,1,0,0,0,0,0,1,1,2
